abstract,label
"Mg metal is a promising anode material for next generation rechargeable battery due to its dendrite-free deposition and high capacity. However, the best cathode for rechargeable Mg battery was based on high molecular weight MgxMo3S4, thus rendering full cell energetically uncompetitive. To increase energy density, high capacity cathode material like sulfur is proposed. However, to date, only limited work has been reported on Mg/S system, all plagued by poor reversibility attributed to the formation of electrochemically inactive MgSx species. Here, we report a new strategy, based on the effect of Li+ in activating MgSx species, to conjugate a dendrite-free Mg anode with a reversible polysulfide cathode and present a truly reversible Mg/S battery with capacity up to 1000 mAh/gs for more than 30 cycles. Mechanistic insights supported by spectroscopic and microscopic characterization strongly suggest that the reversibility arises from chemical reactivation of MgSx by Li+.",14
"Magnesium–sulfur batteries are considered as attractive energy-storage devices due to the abundance of electrochemically active materials and high theoretical energy density. Here we report the mechanism of a Mg–S battery operation, which was studied in the presence of simple and commercially available salts dissolved in a mixture of glymes. The electrolyte offers high sulfur conversion into MgS in the first discharge with low polarization. The electrochemical conversion of sulfur with magnesium proceeds through two well-defined plateaus, which correspond to the equilibrium between sulfur and polysulfides (high-voltage plateau) and polysulfides and MgS (low-voltage plateau). As shown by XANES, RIXS (resonant inelastic X-ray scattering), and NMR studies, the end discharge phase involves MgS with Mg atoms in a tetrahedral environment resembling the wurtzite structure, while chemically synthesized MgS crystallizes in the rock-salt structure with octahedral coordination of magnesium.",14
"Mg-S batteries hold great promise as a potential alternative to Li-based technologies. Their further development hinges on solving a few key challenges, including the lower capacity and poorer cycling performance when compared to Li counterparts. At the heart of the issues is the lack of knowledge on polysulfide chemical behaviors in the Mg-S battery environment. In this Review, a comprehensive overview of the current understanding of polysulfide behaviors in Mg-S batteries is provided. First, a systematic summary of experimental and computational techniques for polysulfide characterization is provided. Next, conversion pathways for Mg polysulfide species within the battery environment are discussed, highlighting the important role of polysulfide solubility in determining reaction kinetics and overall battery performance. The focus then shifts to the negative effects of polysulfide shuttling on Mg-S batteries. The authors outline various strategies for achieving an optimal balance between polysulfide solubility and shuttling, including the use of electrolyte additives, polysulfide-trapping materials, and dual-functional catalysts. Based on the current understanding, the directions for further advancing knowledge of Mg polysulfide chemistry are identified, emphasizing the integration of experiment with computation as a powerful approach to accelerate the development of Mg-S battery technology.",14
"Pyridinium triflates are highly dissociated protic ionic liquids, and nonstoichiometric compositions have been used in protic energy devices such as the all-organic proton battery. Herein, we use a combination of pulsed field gradient NMR spectroscopy and electrochemical impedance spectroscopy to investigate the charge transport properties of the nonstoichiometric protic ionic liquid 2-fluoropyridinium triflate and the variation with the acid-doping level. While all diffusion coefficients decreased with the level of acid doping, the room-temperature conductivity increased because of the concurrent increase in charge carrier concentration. The maximum room-temperature conductivity was 7.33 mS/cm, obtained when 14% of the pyridine was protonated with triflic acid, while higher acid-doping levels lead to liquid/solid mixtures with low conductivity. PEDOT supercapacitor cells with this electrolyte demonstrated very high capacitance (83.9 F/g) and charge storage capacity (23.3 mA h/g). In addition, we predict that using an acid-doping level lower than before will result in superior electrolyte performance in proton batteries because of improvements in conductivity, processability, and electrochemical stability.",16
"Combining molecular alignment with selective ion transport can increase the freedom to design ion-conducting polymeric materials and thus enhance applications such as battery electrolytes, fuel cells, and water purification. Here we employ pulsed-field-gradient (PFG) NMR diffusometry, H-2 NMR spectroscopy, polarized optical microscopy, and small-angle X-ray scattering to determine relations between counterion transport, dynamic coupling of water, and molecular alignment in aqueous solutions of a rigid rod sulfonated-aramid polyelectrolyte: poly(2,2'-disulfonyl-4,4'-benzidine terephthalamide) (PBDT). Na-23 PFG NMR on PBDT solutions and simple sodium solutions shows significantly slower Na+ counterion diffusion in PBDT, providing agreement between counterion condensation theory and quantitative transport information. Strikingly, from H-2 NMR spectroscopy we observe that the orientational order parameter of partially aligned solvent D2O molecules increases linearly with polymer Weight percentage over a large concentration range (1.4 to 20 wt %), while the polymer chains possess essentially a large and fixed order parameter S-matrix = 0.76 as observed using both SAXS and H-2 NMR on labeled polymers. Finally, we apply a two-state model of water dynamics and a physical lattice model to quantitatively relate D2O spectral splittings and nematic rod-rod distance. These studies promise to open new pathways to understand a range of anisotropic polymer systems including aligned polymer electrolyte membranes, wood composites, aligned hydrogels, liquid crystals, and stretched elastomers.",0
"Previous studies have proven that using chemically crosslinked gels as a polymer host in gel polymer electrolytes (GPEs) has many advantages, including enhanced mechanical properties and high ion conductivity as two important factors in the efficiency of produced polymer electrolytes in lithium-ion batteries (LIBs). Several studies have been conducted on the preparation of crosslinked polymer electrolytes and many crosslinking agents have been used. Meanwhile, dendrimers as attractive multifunctional structures can be used with some structural modifications as practical options for crosslinking of a polymeric host in GPEs. The use of such structures in the production of polymer networks can not only improve the mechanical properties but also enhance the stability and electrochemical properties of GPEs. In the present work, poly(amidoamine) dendrimers have been synthesized in different generations of 0.0GD to 4.0GD, and then each generation has been transformed into a multifunctional branched crosslinker through surface modification by acryloyl chloride and subsequently creating reactive vinyl groups. Then, the synthesized crosslinker dendrimers were introduced into the poly(poly(ethylene glycol) methyl ether methacrylate) (poly(PEGMA)) matrix by in situ polymerization. The accuracy of synthesis in each step was proved through Fourier-transform infrared (FT-IR) and H-1 NMR spectroscopies. Also, the synthesized poly(PEGMA) films were characterized by differential scanning calorimetry (DSC), thermogravimetric analysis (TGA), and X-ray diffraction (XRD). Moreover, dynamic shear rheometry was utilized to investigate the rheological behavior of prepared gel polymers and confirm the formation of gel polymer membranes. The prepared GPEs presented excellent electrochemical properties, including high ionic conductivity on the order of 10(-2) S cm(-1), considerable transference number of 0.65, a wide electrochemical stability window of up to 5 V vs Li/Li+, and low interfacial resistance. Also, they showed excellent cycling performance and a high specific capacity of 185 mAh g(-1) in an LCO parallel to Li cell.",0
"Here, we report on the electrochemistry and transport of ions in mixtures of carbonates and an electroactive ionic liquid, in which lithium bis(trifluoromethylsulfony1)imide (Li[NTf2]) is dissolved. The electroactive ionic liquid was obtained by linking a ferrocene moiety to the [NTf2](-), resulting in a redox anion (ferrocenylsulfonyl-(trifluoromethylsulfonyl)imide, [FcNTf](-)) that can be used as a redox shuttle additive in Li-ion battery electrolytes. Electrochemical and transport properties of the [FcNTf](-) electroactive anion and of Li+ are investigated by ionic conductivity, cyclic voltammetry, and self-diffusion PFGSE NMR measurements. The study of the transport properties demonstrates the formation of solvated species and ion aggregation which affects the electrochemical behavior of the [FcNTf](-) anion. This study highlights that the fractional lithium ion and total ionic conductivity were significantly decreased with a high concentration of ionic liquid and lithium salt. Finally, the electroactive ionic liquid was applied in lithium-ion cells as a proof of concept of their use as redox shuttles.",0
"Mg batteries are attractive next-generation energy storage systems due to their high natural abundance, inexpensive cost, and high theoretical capacity compared to conventional Li-ion based systems. The high energy density is achieved by electrodeposition and stripping of a Mg metal anode and requires the development of effective electrolytes enabled by a mechanistic understanding of the charge-transfer mechanism. The magnesium aluminum chloride complex (MACC) electrolyte is a good model system to study the mechanism as the solution phase speciation is known. Previously, we reported that minor addition of Mg(HMDS)(2) to the MACC electrolyte causes significant improvement in the Mg deposition and stripping voltammetry resulting in good Coulombic efficiency on cycle one and, therefore, negating the need for electrochemical conditioning. To determine the cause of the improved electrochemistry, here we probe the speciation of the electrolyte after Mg(HMDS)(2) addition using Raman spectroscopy, Al-27 nuclear magnetic resonance spectroscopy, and H-1-Si-29 heteronuclear multiple bond correlation spectroscopy on MACC + Mg(HMDS)(2) at various Mg(HMDS)(2) concentrations. Mg(HMDS)(2) scavenges trace H2O, but it also reacts with MACC complexes, namely, AlCl4-, to form free CI-. We suggest that although both the removal of H2O and the formation of free Cl- improve electrochemistry by altering the speciation at the interface, the latter has a profound effect on electrodeposition and stripping of Mg.",10
"Lithium dendrite growth in lithium ion and lithium rechargeable batteries is associated with severe safety concerns. To overcome these problems, a fundamental understanding of the growth mechanism of dendrites under working conditions is needed. In this work, in situ Li-7 magnetic resonance (MRI) is performed on both the electrolyte and lithium metal electrodes in symmetric lithium cells, allowing the behavior of the electrolyte concentration gradient to be studied and correlated with the type and rate of microstructure growth on the Li metal electrode. For this purpose, chemical shift (CS) imaging of the metal electrodes is a particularly sensitive diagnostic method, enabling a clear distinction to be made between different types of microstructural growth occurring at the electrode surface and the eventual dendrite growth between the electrodes. The CS imaging shows that mossy types of microstructure grow close to the surface of the anode from the beginning of charge in every cell studied, while dendritic growth is triggered much later. Simple metrics have been developed to interpret the MRI data sets and to compare results from a series of cells charged at different current densities. The results show that at high charge rates, there is a strong correlation between the onset time of dendrite growth and the local depletion of the electrolyte at the surface of the electrode observed both experimentally and predicted theoretical (via the Sand's time model). A separate mechanism of dendrite growth is observed at low currents, which is not governed by salt depletion in the bulk liquid electrolyte. The MRI approach presented here allows the rate and nature of a process that occurs in the solid electrode to be correlated with the concentrations of components in the electrolyte.",0
"Lithium cation and anion diffusion constants (D-Li and D-Anion) are plotted versus ionic conductivity (sigma) (sigma-D relation) for lithium organic electrolyte solutions which are important to investigate Li secondary batteries. Lithium salts studied are LiPF6, LiBF4, LiN(SO2CF3)(2) (LiTFSA), LiN(SO2C2F5)(2) (LiBETI), LiC4BO8 (LiBOB), LiSO3CF3 and Li(2)B(12)F(1)2. Main organic solvents are propylene carbonate (PC), ethylene carbonate (EC), gamma-butyrolactone (GBL), diethyl carbonate (DEC), four glymes and polyethylene glycol (PEG) dimethyl ethers of average molecular weights of 400 and 1,000. Mixing effects of two solvents are shown for EC-DEC-LiPF6 systems. In total, about 20 organic electrolyte solutions were studied. In addition, for six binary ionic liquid systems, sigma-D relations are plotted. Values for the degree of apparent ion dissociation (alpha) were calculated from the D-Li, D(Anio)n and s using the Nernst-Einstein (NE) relation and are plotted against sigma (sigma-alpha relation). The number of charge-carrying ions (Ncarrier) was estimated from the alpha and salt concentration, and plotted versus sigma (sigma-Ncarrier relation). To estimate the velocity of ions, the sigma-D solvent relations are plotted. Also, the apparent lithium transference number (t(Li)) obtained simply from the D-Li and D-anion values are plotted versus sigma (sigma-tLi relation). While we have already reported all the data in our previous papers, we did not plot directly the ion diffusion constants and other parameters versus ionic conductivity. In this paper, the importance of the direct relations of sigma-D, sigma-alpha, and sigma-Ncarrier is demonstrated to understand functions of lithium electrolyte solutions.The numerical data are freely available in Supplementary Information (SI), covering broad aspects of the fundamental and practical lithium electrolyte solution systems. We believe that they will contribute to the research and development for next generation Li battery systems. (C) 2017 Elsevier Ltd. All rights reserved.",0
"Lithium metal is a promising anode material for Li-ion batteries due to its high theoretical specific capacity and low potential. The growth of dendrites is a major barrier to the development of high capacity, rechargeable Li batteries with lithium metal anodes, and hence, significant efforts have been undertaken to develop new electrolytes and separator materials that can prevent this process or promote smooth deposits at the anode. Central to these goals, and to the task of understanding the conditions that initiate and propagate dendrite growth, is the development of analytical and nondestructive techniques that can be applied in situ to functioning batteries. MRI has recently been demonstrated to provide noninvasive imaging methodology that can detect and localize microstructure buildup. However, until now, monitoring dendrite growth by MRI has been limited to observing the relatively insensitive metal nucleus directly, thus restricting the temporal and spatial resolution and requiring special hardware and acquisition modes. Here, we present an alternative approach to detect a broad class of metallic dendrite growth via the dendrites' indirect effects on the surrounding electrolyte, allowing for the application of fast 3D 1H MRI experiments with high resolution. We use these experiments to reconstruct 3D images of growing Li dendrites from MRI, revealing details about the growth rate and fractal behavior. Radio-frequency and static magnetic field calculations are used alongside the images to quantify the amount of the growing structures.",0
"Identification of novel redox reactions that combine the prospects of high potential and capacity can contribute new opportunities in the development of advanced batteries with significantly higher energy density than today's state-of-the-art, while advancing current understanding of nonaqueous electrochemical transformations and reaction mechanisms. The immense research efforts directed in recent years toward metal gas, and in particular lithium-oxygen (Li-O-2) batteries, have highlighted the role that gas to-solid conversion reactions can play in future energy technologies; however, efforts have mainly focused on tailoring the anode (alkali metal) in the metal-gas couple to achieve improved reversibility. Here, in a different approach, we introduce and characterize a new gas cathode reaction that capitalizes on the full change in the oxidation state (from +6 to -2) available in redox-active sulfur, based on the cathodic reduction of highly fluorinated sulfur hexafluoride (SF6) in a Li metal battery. In a glyme-based electrolyte (0.3 M LiClO4 in tetra ethylene glycol dimethyl ether), we establish, using quantitative gas and F-19 NMR analysis, that discharge predominantly involves an 8-electron reduction of SF6, yielding stoichiometric LiF, as well as Li2S and modest amounts of higher-order Li polysulfides. This multiphase conversion reaction yields capacities of similar to 3600 mA h g(c)(-1) at moderate rates (30 mA g(c)(-1)) and potentials up to 2.2 V versus Li/Li+. In a nonglyme electrolyte, 0.3 M LiClO4 in dimethyl sulfoxide, SF6 reduction also proceeds readily, yielding higher capacities of similar to 7800 mA h g(c)(-1) at 30 mA g(c)(-1). Although not at present rechargeable, the demonstration of, and insights gained, from the primary Li-SF6 system provides a promising first step for design of novel sulfur conversion chemistries with energy densities that exceed those of today's Li primary batteries, while demonstrating a new design space for nonaqueous gas-to-solid electrochemical reactions.",16
"Lithium-air batteries are a promising energy storage technology for transport applications, given their exceptionally high energy density. However, their development is significantly hampered by high overpotentials, which lead to poor efficiency and short lifetimes. Redox mediators provide a solution to this problem by shuttling electrons from the electrode to the active species at just above the redox potential of the mediator. Thus, knowing the redox potential and having the ability to tune it are critical to electrochemical performance. We focus on LiI as a model mediator-given its additional role in controlling LiOH vs Li2O2 chemistry-and use cyclic voltammetry (CV), NMR, UV/Vis spectrometry, and molecular dynamics (MD) simulations to monitor the effects of electrolyte composition on solvation. Li+ and I- solvation in common Li-air solvents, the electrochemical implications, and the applicability of each technique to probe the nature of the solvation shell and its effect on the electrochemical properties are explored. Starting with a simple thermodynamic model, we then used UV/Vis spectrometry to probe I- solvation, H-1 NMR spectroscopy to study water solvation and P-31 of the probe molecule triethylphosphine oxide (TEPO) to explore Li+ solvation; we find that no single descriptor can provide an accurate description of the solvation environment. Instead, we use all these methods in combination with the MD results to help rationalise the CV data. We find that the I- solvation improves significantly in tetraglyme (G4), with increasing salt and water concentration, but minimal effects on changing salt/water concentrations are seen in DMSO. In contrast, increasing salt concentration increases the Li+ activity in DMSO but not in G4. Furthermore, a simple model considering the equilibria between the different species was used to explain the H-1 NMR data.",3
"In this work, the distribution and dynamics of Li+ ions in p-CD-PEO/Li+ (p-CD, p-cyclodextrin; PEO, polyethylene-oxides) crystalline polymer electrolytes were investigated by solid-state NMR to enlighten the ionic conduction mechanism. Specifically, 7Li-6Li REDOR NMR and variable-contact-time 1H-6Li CP/ MAS NMR were adopted for the study. The results demonstrate that Li+ ions coordinated by polymer chains have relatively compact spatial density and fast dynamics, which facilitate the improvement of the electrochemical properties. Additionally, the variation of the distribution and dynamics of the Li+ ions and the ionic conduction mechanism were studied and discussed by altering the amount of the Li+ ions. This work deepens our understanding of the distribution and dynamics of Li+ ions in p-CD-PEO/Li+ crys-tals and demonstrates possible future applications of solid-state NMR on the study of the polymer electrolytes. (c) 2023 Elsevier Inc. All rights reserved.",0
"A room-temperature ionic liquid (RTIL) of a quaternary ammonium cation having an ether chain, N,N-diethyl-N-methyl-N-(2-methoxyethyl)ammonium bis(trifluoromethylsulfonyl)amide (DEME-TFSA), is a candidate for use as an electrolyte of lithium secondary batteries. In this study, the electrochemical ionic conductivity, a, of the neat DEME-TFSA and DEME-TFSA-Li doped with five different concentrations of lithium salt (LiTFSA) was measured and correlated with NMR measurements of the diffusion coefficients D and the spin-lattice relaxation times T, of the individual components DEME (H-1), TFSA (F-19), and lithium ion (Li-7). The ion conduction of charged ions can be activated with less thermal energy than ion diffusion which contains a contribution from paired ions in DEME-TFSA. In the doped DEME-TFSA-Li samples, the a and D values decreased with increasing salt concentration, and within the same sample generally D-Li < D-TFSA < D-DEME except for the sample having the lowest salt concentration at low temperatures. Since plots of the temperature dependence of T-1 of the H-1 and Li-7 resonances showed T, minima, the correlation times tau(c)(H) and tau(c)(Li) were calculated for reorientational motions of DEME and the lithium jump, respectively. At the same temperature, tau(c)(Li) is longer than tau(c)(H), suggesting that the molecular motion of DEME occurs more rapidly than the lithium jump. Combining the D-Li and tau(c)(Li), averaged distances for the lithium jump were estimated.",0
"A series of zwitterionic (ZI) copolymers, including both binary, fully-ZI and ternary, partially-ZI copolymer variations, have been successfully employed as scaffolds to support mechanically robust ionic liquid-based gel (ionogel) electrolytes containing sodium bis(trifluoromethylsulfonyl)imide salt. All of the synthesized ionogels, which were optically transparent and freestanding without any covalent cross-links, contained 15 mol % copolymer and displayed room-temperature ionic conductivities above 1 mS cm(-1) while also exhibiting high compressive elastic modulus values (0.7-11 MPa). The activation energy of ionic conductivity of an ionogel with a fully-ZI copolymer scaffold (18 kJ mol(-1)) was found to be noticeably lower than that of the ionic liquid electrolyte solution itself (23 kJ mol(-1)), highlighting the positive role that ZI moieties may play in aiding ion transport. NMR chemical shift analysis revealed favorable interactions between sodium cations and both types of ZI motifs employed here (sulfobetaine and phosphorylcholine). In addition, the sodium-ion transference number value of a ternary copolymer-supported ionogel electrolyte was determined to be larger compared to that of the ionic liquid solution (0.19 vs 0.10, respectively).",8
"Ni-rich ternary oxides (LiNixCoyMnzO2, x + y + z = 1, x >= 0.6) has received growing attention due to its high reversible capacity and high working voltage. However, the practical application of Ni-rich cathodes is still obstructed by the serious interfacial instability and structural degradation during long-term cycling. In this work, we propose a novel cyclic siloxane additive, i.e. 2,2,5,5-tetramethyl-2,5-disila-1-oxacyclopentane (TMDSi). With this additive, the capacity retention of NCM90||Li cells can be improved to 85% after 200 cycles at 1C (1C = 180 mA g-1). The working mechanism of this novel additive has been clearly disclosed with the help of scanning electronic microscopy (SEM), transmission electron microscopy (TEM), electrochemical impedance spectroscopy (EIS), X-ray photoelectron spectroscopy (XPS) and liquid nuclear magnetic resonance (NMR) techniques. The results show that TMDSi can effectively scavenge HF and suppress the dissolution of transition metal ions from the NCM90 cathode. Furthermore, its decomposition products can also form a uniform protective CEI film on the surface of NCM90 particles to maintain the complete morphology and reduce parasitic side reactions at the cathode interface. This bifunctional working mechanism makes TMDSi a promising electrolyte additive for Ni-rich cathode in Li-ion batteries.",0
"A soluble polyimide (PI) is attempted to be a binder for transition metal oxide cathode in lithium ion batteries. It is synthesized from 2,2-Bis[4-(4-aminophenoxy)phenyl]propane, 4,4'-Oxydianiline and 4,4'-Oxydiphthalic anhydride, and characterized by FT-IR and H-1 NMR techniques. To be a binder, the synthesized PI is applied to fabricate the electrodes, showing binding property and electrochemical performance as good as poly(vinylidene fluoride) (PVDF) that is conventional binder widely used in lithium ion batteries. The 2 Ah pouch full cells with PI and PVDF binders are assembled to compare their performances. As a result, the batteries with PI binder display 91.4% capacity retention after 500 cycles, which is almost the same as the cells withPVDF binder. The overcharge safetytests are carried by 2 Ah pouch full cells, indicating that PI cells can pass the test, no fire and no explosion, but the PVDF cells fail the test, catching fire. The result shows that the PI binder can enhance the safety of Li-ion batteries. This study paves a new way to improve the safety performance of lithium ion batteries. (C) 2015 Elsevier Ltd. All rights reserved.",0
"To investigate physicochemical relationships between ionic radii, valence number and cationic metal species in electrolyte solutions, propylene carbonate with Li[N(SO2CF3)(2)], Na[N(SO2CF3)(2)], Mg[N(SO2CF3)(2)](2) and Ca[N(SO2CF3)(2)](2) were prepared. The temperature dependence of density, viscosity, ionic conductivity (AC impedance method) and self-diffusion coefficient (pulsed-gradient spin-echo nuclear magnetic resonance) was measured. The effects of cationic radii and cation valence number on the fluidity and transport properites (conductivity and self-diffusion coefficient) were analyzed. (C) The Author(s) 2018. Published by ECS.",15
"The rational design of electrolytes has been a long-standing challenge in chemistry and materials science. In this work, we demonstrate a computational rationale for improving the performance of weakly coordinating electrolytes in currently challenging multivalent-ion battery applications, based on enhanced thermodynamic and kinetic stability against reductive decomposition. A series of fluorinated alkoxyborate and alkoxyaluminate salts are systematically examined based on their reduction and oxidation potentials and, motivated by NMR spectroscopy, detailed reductive decomposition pathways involv-ing the breaking of Al/B-O, C-O, or C-F bonds are obtained. Based on the decomposition kinetics, the hexafluoro-tert-isopropoxy (hfip) ligand for borates and the trifluoro-tert-butoxy (tftb) ligand for aluminates are identified as promising ligands for constructing the salt anions. This borate prediction corroborates previous experimental work on Mg[B(hfip)4]2 and Ca[B(hfip)4]2, in which excellent electrochemical properties were reported. We find that steric factors govern the B-O bond-breaking decomposition kinetics while electronic factors are more important for aluminate salts. There is more charge transfer character in the aluminate transition states compared with borates for Al/B-O bond-breaking decomposition and thus electron-withdrawing ligands tend to stabilize the aluminate transition states. Such molecular-level understandings allow for better design principles for developing new electrolytes with improved stability and performance.",15
"Solid-state O-17 NMR was used to compare the stability of two potential Li-O-2 electrolytes tetraethylene glycol dimethyl ether (TEGDME) and trimethyl phosphate (TMP). The TEGDME electrolyte demonstrated superior stability to the TMP electrolyte. Li2O2 and evidence of electrolyte breakdown was observed in the TEGDME cell, whereas only electrolyte breakdown products were discovered within the TMP cell. Potential decomposition pathways of TMP are proposed here that account for the formation of the discharge species observed in the O-17, Li-7, H-1, and P-31 solid-state NMR of the cycled cathodes.",3
"Electrical double-layer capacitors bring numerous strengths to the energy storage landscape but have limited use due to their high unit energy cost and low specific energy. Water-in-salt electrolytes have been recently purported as an option to provide more affordable energy storage, but high viscosity and limited conductivity hinder their direct use in high-power devices such as capacitors. By using solid-state NMR and electrolyte-tuned porosity carbons, we demonstrate, at the molecular level, a drastic impact of relative pore/ion size on proper electrolyte propagation deep down the pore volume. The NMR results also provide a rationale for the radical changes in low-and high-rate electrochemical response observed using carbons with differently nanosized pores and a water-in-salt electrolyte.(c) 2021 Elsevier Ltd. All rights reserved.",16
"In dual-ion batteries (DIBs), it is a key issue to search for electrolyte solutions compatible with graphite positive electrode. The solutions of LiPF6 dissolved in short chain esters like ethyl methyl carbonate or methyl propionate have emerged as suitable choices, in which graphite positive electrode can deliver a PF6- storage capacity about 100 mA h g(-1). However, in a much shorter chain ester, methyl acetate (MA), the PF6- storage capacity delivered by graphite electrode is limited to 60 mA h g(-1). In this paper, the flame-retardant solvent of trimethyl phosphate (TMP) is introduced into LiPF6-MA solutions to improve the electrochemical performance of graphite electrode. The reversible capacity can be enhanced to near 90 mA h g(-1) in 3 M LiPF6-MA/TMP (6:4 by vol.). Traditional electrochemical tests in combination with ex situ/in situ X-ray diffraction (XRD) characterizations have been applied to probe the charge storage mechanism across the interfaces between graphite electrode and electrolyte solutions. Raman/fourier transform infrared (FTIR) spectra and nuclear magnetic resonance (NMR) spectra have been carried out to explore the solvation states of ions in the solutions. (C) 2020 The Electrochemical Society (ECS). Published on behalf of ECS by IOP Publishing Limited.",16
"Aqueous zinc batteries are attracting interest because of their potential for cost-effective and safe electricity storage. However, metallic zinc exhibits only moderate reversibility in aqueous electrolytes. To circumvent this issue, we study aqueous Zn batteries able to form nanometric interphases at the Zn metal/liquid electrolyte interface, composed of an ion-oligomer complex. In Zn||Zn symmetric cell studies, we report highly reversible cycling at high current densities and capacities (e.g., 160 mA cm(-2); 2.6 mAh cm(-2)). By means of quartz-crystal microbalance, nuclear magnetic resonance, and voltammetry measurements we show that the interphase film exists in a dynamic equilibrium with oligomers dissolved in the electrolyte. The interphase strategy is applied to aqueous Zn||I-2 and Zn||MnO2 cells that are charged/discharged for 12,000 cycles and 1000 cycles, respectively, at a current density of 160 mA cm(-2) and capacity of approximately 0.85 mAh cm(-2). Finally, we demonstrate that Zn||I-2-carbon pouch cells (9 cm(2) area) cycle stably and deliver a specific energy of 151 Wh/kg (based on the total mass of active materials in the electrode) at a charge current density of 56 mA cm(-2).Aqueous zinc batteries attract interest because of their potential for cost-effective and safe electricity storage. Here, the authors develop an in situ formed ion-oligomer nanometric interphase strategy to enable fast-charge aqueous Zn cells.",9
"The ion-transport properties of composite electrolytes composed of oligomers of poly(ethylene glycol) dimethyl ether, hydrophobic fumed silica, and Li(CF3SO2)(2)N (LiTFSI) are investigated using nuclear magnetic resonance (NMR), electrophoretic NMR (ENMR), ac impedance spectroscopy, and rheology. The effects of fumed silica and salt concentration on ionic conductivity, diffusivity of ions and oligomers, and lithium transference number (T-Li) are examined at 30degreesC. The fumed silica forms a self-supporting network with large pores such that the network, regardless of silica concentration, has little effect on ion-transport characteristics. Examination of the effect of salt on ion transport reveals a maximum ionic conductivity at around 1.06 M, which is attributed to a tradeoff of adding more charge carriers balanced against increased ion-ion interactions and reduced mobilities. T-Li with respect to salt concentration surprisingly passes through a minimum around 0.35 M. The increase in T-Li at higher concentrations is attributed to the mobilities of cations, anions, and solvating oligomer becoming constrained to the same value due to loss of free volume. The values of T-Li at low salt concentrations (<0.35 M) are attributed to the ions existing in either a fully dissociated state or primarily as charged complexes. Results of T-Li from ENMR and from estimation via pulse field gradient NMR (pfg-NMR) are compared showing that pfg-NMR consistently overestimates T-Li. Finally, a comparison is presented of measured conductivity with that calculated from the Nernst-Einstein equation and diffusivities found from pfg-NMR measurement; we discuss possible reasons why it is inappropriate to estimate ion-pair formation by this comparison. (C) 2003 The Electrochemical Society.",0
"Ionic liquids (ILs) are essential in green chemistry. In this study, we have synthesized and characterized novel ILs that have two heterocyclic ring systems. IL is synthesized by two different synthetic pathways. The first synthetic pathway is method A that consists of two steps. The first step of reactions involved the synthesis of IL with 1,3-thiazole ring systems, followed by the second step synthesis of 1,3-thiazole and 1,2,4-triazole-5-on ring systems. The second synthetic pathway is method B that consists of three steps. IL was synthesized by both methods A and B to confirm that the FT-IR, 1H-NMR, C-13-NMR, and Mass analysis was performed on the chemical structures.",15
"The cell performance of Li-S batteries can be improved by establishing compatibility with the electrolyte of cathode and enhancing lithium-ion diffusion (ionic conductivity) or electrical conductivity. In this work, we introduce cathode material based on ethylene glycol-containing acrylic polyphosphazene. Poly[(2acrylamidoethoxy)-random-(methoxyethoxyethoxy)] phosphazenes were synthesized by macromolecular substitution of poly(dichloro)phosphazene with 2-acrylamidoethanol and diethylene glycol methyl ether in two different ratios (25 and 50 mol% of ethylene glycol methyl ether), abbreviated as MP-25EG and MP-50EG, where ethylene glycol chains enhance the electrolyte compatibility and ion transport of the sulfur cathode material. Then, poly[S-random-(2acrylamidoethoxy)-random-(methoxyethoxyethoxy)] phosphazene polymers, designated as MP-25EG-xS or MP-50EG-xS (x=50 and 80 wt.% of sulfur) were prepared by inverse vulcanization of polymer with two feed sulfur ratios. Structural characterizations of the polymers were carried out using appropriate standard spectroscopic methods such as H-1 and P-31 NMR, FT-IR, DSC and TGA as well as XPS. The electrochemical performance of MP-25EG-50S, MP-25EG-80S and MP-50EG-50S, MP-50EG-80S were evaluated and the effect of ethylene glycol was investigated by comparing cell performances. MP-50EG-50S demonstrated its promising applicability in Li-S batteries by exhibiting much better electrochemical respond with a discharge capacity of 745 mAh/g at C/5 current density over 100 cycles.",2
"First-principles calculations are performed to gain fundamental understanding of recently developed Al/graphite battery that exhibits well-defined discharge voltage plateaus, high cycling stability, and ultrafast rate performance. Crucial issues pertaining to the unprecedented performance of the battery are understood, and key controversies in literature with respect to the geometry and gallery height of the intercalant are resolved. The stage and atomic structure of the graphite intercalation compounds (GICs) are elucidated, in line with the experimental finding. It is revealed that the intercalants tend to be inserted at relative high densities with a charging potential profile and theoretical specific capacity that agree well with the experiment. Four stable GIC configurations are identified with essentially the same chemical potential for the intercalant, giving rise to charging potential plateaus. Low diffusion energy barriers of the intercalants are found, which underlie the ultrafast (dis)charging rates of the battery.",5
